"route_id","agency_id","route_short_name","route_long_name","route_type","route_color","route_text_color","route_desc"
"46667",1195,"157","",3,"","",""
"46666",1195,"121","",3,"","",""
"46665",1195,"120","",3,"","",""
"46664",1195,"119","",3,"","",""
"46663",1195,"118","",3,"","",""
"46662",1195,"114","",3,"","",""
"46574",148,"102","",3,"","",""
"46329",148,"179","",3,"","",""
"46328",148,"178","",3,"","",""
"46327",148,"177","",3,"","",""
"46326",148,"165","",3,"","",""
"46325",148,"164","",3,"","",""
"41134",1195,"109","",3,"","",""
"41133",1195,"106","",3,"","",""
"41132",1195,"104","",3,"","",""
"41131",1195,"102","",3,"","",""
"39291",1195,"N25","",3,"","",""
"39290",1195,"227","",3,"","",""
"39289",1195,"226","",3,"","",""
"39288",1195,"173","",3,"","",""
"39287",1195,"N12","",3,"","",""
"39286",1195,"115","",3,"","",""
"39285",1195,"113","",3,"","",""
"39283",1195,"107","",3,"","",""
"39281",1195,"105","",3,"","",""
"39279",1195,"103","",3,"","",""
"39277",1195,"101","",3,"","",""
"37553",1195,"287","",3,"","",""
"37552",1195,"278","",3,"","",""
"37551",1195,"266","",3,"","",""
"37550",1195,"264","",3,"","",""
"37549",1195,"261","",3,"","",""
"37548",1542,"917","",3,"","",""
"37547",1542,"907","",3,"","",""
"37546",1542,"906","",3,"","",""
"37545",1542,"904","",3,"","",""
"37544",1542,"903","",3,"","",""
"37385",1195,"289","",3,"","",""
"37383",1195,"286","",3,"","",""
"37382",1195,"285","",3,"","",""
"37381",1195,"280","",3,"","",""
"37380",1195,"279","",3,"","",""
"37378",1195,"277","",3,"","",""
"37377",1195,"276","",3,"","",""
"37376",1195,"275","",3,"","",""
"37375",1195,"274","",3,"","",""
"37374",1195,"273","",3,"","",""
"37373",1195,"272","",3,"","",""
"37372",1195,"271","",3,"","",""
"37371",1195,"270","",3,"","",""
"37370",1195,"269","",3,"","",""
"37369",1195,"268","",3,"","",""
"37368",1195,"267","",3,"","",""
"37366",1195,"265","",3,"","",""
"37364",1195,"263","",3,"","",""
"37363",1195,"262","",3,"","",""
"37361",1195,"260","",3,"","",""
"37242",148,"20","",3,"","",""
"36511",154,"550","",3,"","",""
"36510",154,"510","",3,"","",""
"36508",154,"500","",3,"","",""
"25810",154,"784","",3,"","",""
"25809",154,"783","",3,"","",""
"25808",154,"782","",3,"","",""
"25807",154,"781","",3,"","",""
"25806",154,"718","",3,"","",""
"25805",154,"717","",3,"","",""
"25804",154,"715","",3,"","",""
"25803",154,"714","",3,"","",""
"25802",154,"713","",3,"","",""
"25801",154,"712","",3,"","",""
"25800",154,"711","",3,"","",""
"25796",154,"701","",3,"","",""
"25606",148,"33","",3,"","",""
"25605",148,"32","",3,"","",""
"25603",148,"28","",3,"","",""
"25602",148,"27","",3,"","",""
"25601",148,"26","",3,"","",""
"25596",148,"154","",3,"","",""
"25452",148,"153","",3,"","",""
"25451",148,"152","",3,"","",""
"25450",148,"151","",3,"","",""
"25449",148,"150","",3,"","",""
"46916",176,"9","",3,"","",""
"46909",176,"8","",3,"","",""
"46908",176,"7","",3,"","",""
"46907",176,"6","",3,"","",""
"46905",176,"4","",3,"","",""
"46904",176,"3","",3,"","",""
"46903",176,"29","",3,"","",""
"46902",176,"2","",3,"","",""
"46900",176,"17","",3,"","",""
"46899",176,"16","",3,"","",""
"66896",620,"399","",3,"","",""
"66895",620,"398","",3,"","",""
"66894",620,"397","",3,"","",""
"66893",620,"396","",3,"","",""
"66892",620,"395","",3,"","",""
"66891",620,"394","",3,"","",""
"66890",620,"393","",3,"","",""
"66888",620,"388","",3,"","",""
"66887",620,"387","",3,"","",""
"66886",620,"386","",3,"","",""
"66885",620,"385","",3,"","",""
"66884",620,"384","",3,"","",""
"66883",620,"382","",3,"","",""
"66882",620,"380","",3,"","",""
"66881",620,"379","",3,"","",""
"66880",620,"378","",3,"","",""
"66879",620,"377","",3,"","",""
"66878",620,"375","",3,"","",""
"66877",620,"374","",3,"","",""
"66876",620,"373","",3,"","",""
"66875",620,"372","",3,"","",""
"66873",620,"N34","",3,"","",""
"57661",140,"277","",3,"","",""
"57660",140,"276","",3,"","",""
"57659",140,"275","",3,"","",""
"57658",140,"274","",3,"","",""
"57657",140,"273","",3,"","",""
"57656",140,"272","",3,"","",""
"57652",140,"268","",3,"","",""
"57651",140,"265","",3,"","",""
"57650",140,"264","",3,"","",""
"57649",140,"263","",3,"","",""
"57648",140,"262","",3,"","",""
"57647",140,"261","",3,"","",""
"57646",140,"260","",3,"","",""
"57645",140,"259","",3,"","",""
"57644",140,"258","",3,"","",""
"57643",140,"257","",3,"","",""
"57642",140,"256","",3,"","",""
"57641",140,"255","",3,"","",""
"57640",140,"253","",3,"","",""
"57639",140,"252","",3,"","",""
"57638",140,"251","",3,"","",""
"57637",140,"221","",3,"","",""
"67655",136,"2654 BB","",3,"","",""
"64824",136,"2653 BB","2653 - BBUS Lindhorst",3,"","",""
"64823",136,"2652 BB","2652 - BBUS Lindhorst",3,"","",""
"64822",136,"2651 BB","2651 - BBUS Lindhorst",3,"","",""
"59084",136,"2133","",3,"","",""
"59083",136,"2132","",3,"","",""
"59082",136,"2131","",3,"","",""
"59081",136,"2128","",3,"","",""
"59080",136,"2124","",3,"","",""
"59079",136,"2003","",3,"","",""
"59078",136,"2002","",3,"","",""
"59077",136,"2001","",3,"","",""
"35993",136,"2602","",3,"","",""
"35992",136,"2121","",3,"","",""
"35991",136,"2026","",3,"","",""
"35990",136,"2025","",3,"","",""
"35989",136,"2023","",3,"","",""
"35988",136,"2022","",3,"","",""
"35987",136,"2020","",3,"","",""
"35986",136,"2016","",3,"","",""
"35985",136,"2015","",3,"","",""
"35984",136,"2014","",3,"","",""
"35983",136,"2010","",3,"","",""
"35982",136,"2008","",3,"","",""
"33644",136,"2021","",3,"","",""
"33643",136,"2006","",3,"","",""
"33642",136,"2004","",3,"","",""
"18251",136,"BBUS BN","BBUS Bad Nennd",3,"","",""
"12301",136,"2024","",3,"","",""
"70677",226,"63","",3,"","",""
"62238",226,"N10","",3,"","",""
"62237",226,"N9","",3,"","",""
"61859",226,"E34","",3,"","",""
"61858",226,"34","",3,"","",""
"47268",226,"E92","",3,"","",""
"34744",226,"E","",3,"","",""
"34743",226,"E91","",3,"","",""
"34742",226,"E80","",3,"","",""
"34741",226,"E61","",3,"","",""
"34740",226,"E31","",3,"","",""
"34739",226,"E71","",3,"","",""
"34737",226,"E41","",3,"","",""
"34736",226,"E32","",3,"","",""
"34735",226,"E22","",3,"","",""
"34734",226,"E21","",3,"","",""
"34733",226,"E11","",3,"","",""
"34732",226,"E12","",3,"","",""
"33955",226,"11","",3,"","",""
"33954",226,"12","",3,"","",""
"33953",226,"21","",3,"","",""
"33952",226,"22","",3,"","",""
"33950",226,"31","",3,"","",""
"33949",226,"32","",3,"","",""
"33948",226,"33","",3,"","",""
"33947",226,"41","",3,"","",""
"33946",226,"42","",3,"","",""
"33945",226,"50","",3,"","",""
"33944",226,"61","",3,"","",""
"33943",226,"62","",3,"","",""
"33942",226,"71","",3,"","",""
"33941",226,"72","",3,"","",""
"33940",226,"73","",3,"","",""
"33939",226,"80","",3,"","",""
"33938",226,"91","",3,"","",""
"33937",226,"92","",3,"","",""
"33936",226,"N1","",3,"","",""
"33935",226,"N2","",3,"","",""
"33934",226,"N3","",3,"","",""
"33933",226,"N4","",3,"","",""
"33932",226,"N5","",3,"","",""
"33931",226,"N6","",3,"","",""
"33930",226,"N7","",3,"","",""
"33929",226,"N8","",3,"","",""
"58450",253,"8859","",3,"","",""
"58449",253,"5170","",3,"","",""
"58448",253,"5160","",3,"","",""
"49934",253,"565","",3,"","",""
"49931",253,"516","",3,"","",""
"49930",253,"515","",3,"","",""
"49929",253,"514","",3,"","",""
"49928",253,"513","",3,"","",""
"49927",253,"512","",3,"","",""
"49926",253,"510","",3,"","",""
"49925",253,"509","",3,"","",""
"49924",253,"508","",3,"","",""
"49923",253,"507","",3,"","",""
"49922",253,"506","",3,"","",""
"67600",720,"900","",3,"","",""
"67599",720,"612.5","",3,"","",""
"66749",146,"701","",3,"","",""
"66748",146,"195","",3,"","",""
"66747",146,"194","",3,"","",""
"66746",146,"193","",3,"","",""
"66745",146,"192","",3,"","",""
"66744",146,"174","",3,"","",""
"66743",146,"171","",3,"","",""
"66742",146,"160","",3,"","",""
"66741",146,"154","",3,"","",""
"66740",146,"153","",3,"","",""
"66739",146,"152","",3,"","",""
"66738",146,"151","",3,"","",""
"66737",146,"143","",3,"","",""
"66736",146,"141","",3,"","",""
"66735",146,"134","",3,"","",""
"66734",146,"133","",3,"","",""
"66733",146,"132","",3,"","",""
"66732",146,"131","",3,"","",""
"66731",146,"122","",3,"","",""
"66730",146,"121","",3,"","",""
"66729",146,"111","",3,"","",""
"66728",146,"102","",3,"","",""
"66727",146,"101","",3,"","",""
"66726",146,"74","",3,"","",""
"66725",146,"60","",3,"","",""
"66724",146,"41","",3,"","",""
"66723",146,"21","",3,"","",""
"66722",146,"11","",3,"","",""
"66721",146,"10","",3,"","",""
"72087",685,"8917","",3,"","",""
"72086",685,"8916","",3,"","",""
"72085",685,"8915","",3,"","",""
"72084",685,"8914","",3,"","",""
"72083",685,"8913","",3,"","",""
"72082",685,"8912","",3,"","",""
"72081",685,"8911","",3,"","",""
"72080",685,"8910","",3,"","",""
"72079",685,"8909","",3,"","",""
"72078",685,"8908","",3,"","",""
"72077",685,"8907","",3,"","",""
"72076",685,"8906","",3,"","",""
"72075",685,"8905","",3,"","",""
"72074",685,"8904","",3,"","",""
"72073",685,"8903","",3,"","",""
"72072",685,"8800","",3,"","",""
"72071",685,"8708","",3,"","",""
"72070",685,"8706","",3,"","",""
"72069",685,"8602","",3,"","",""
"72068",685,"8601","",3,"","",""
"72067",685,"8506","",3,"","",""
"72066",685,"8505","",3,"","",""
"72065",685,"8504","",3,"","",""
"72064",685,"8312","",3,"","",""
"72063",685,"8310","",3,"","",""
"72062",685,"8309","",3,"","",""
"72061",685,"8308","",3,"","",""
"72060",685,"8304","",3,"","",""
"72059",685,"8303","",3,"","",""
"72058",685,"8302","",3,"","",""
"72057",685,"8206","",3,"","",""
"72056",685,"8204","",3,"","",""
"72055",685,"8104","",3,"","",""
"72054",685,"8006","",3,"","",""
"72053",685,"8004","",3,"","",""
"71830",685,"8700","",3,"","",""
"71829",685,"8600","",3,"","",""
"71828",685,"8501","",3,"","",""
"71827",685,"8300","",3,"","",""
"71826",685,"8200","",3,"","",""
"71825",685,"8100","",3,"","",""
"71824",685,"8003","",3,"","",""
"71823",685,"8002","",3,"","",""
"55532",685,"7000","",3,"","",""
"46952",685,"8001","",3,"","",""
"46951",685,"8000","",3,"","",""
"68637",690,"42","",3,"","",""
"63544",2372,"33.2","",3,"","",""
"63543",2372,"33.1","",3,"","",""
"63541",690,"195","",3,"","",""
"63540",690,"194","",3,"","",""
"63539",690,"193","",3,"","",""
"63538",690,"192","",3,"","",""
"63537",690,"190","",3,"","",""
"58944",2372,"34","",3,"","",""
"58943",2372,"33","",3,"","",""
"58942",2372,"30","",3,"","",""
"66992",257,"929 A","",3,"","",""
"63600",257,"612-5","",3,"","",""
"61103",257,"974","",3,"","",""
"61102",257,"973","",3,"","",""
"61101",257,"972","",3,"","",""
"61100",257,"971","",3,"","",""
"61099",257,"969","",3,"","",""
"61098",257,"968","",3,"","",""
"61097",257,"965","",3,"","",""
"61073",257,"977","",3,"","",""
"61072",257,"966","",3,"","",""
"58712",257,"927","",3,"","",""
"49951",257,"REX5","",3,"","",""
"49950",257,"REX4","",3,"","",""
"49948",257,"REX2","",3,"","",""
"49947",257,"REX1","",3,"","",""
"46578",257,"926 B","",3,"","",""
"46577",257,"921B","",3,"","",""
"37937",257,"B900","",3,"","",""
"37787",257,"961","",3,"","",""
"37786",257,"960","",3,"","",""
"37785",257,"910","",3,"","",""
"37784",257,"907","",3,"","",""
"36972",257,"950","",3,"","",""
"35808",257,"2","",3,"","",""
"35807",257,"1","",3,"","",""
"32429",257,"5","",3,"","",""
"27771",257,"4","",3,"","",""
"25996",257,"947","",3,"","",""
"23986",257,"3","",3,"","",""
"22583",257,"963","",3,"","",""
"21461",257,"987","",3,"","",""
"21460",257,"983","",3,"","",""
"21459",257,"982","",3,"","",""
"21458",257,"980","",3,"","",""
"21456",257,"970","",3,"","",""
"18707",257,"928","",3,"","",""
"18706",257,"906","",3,"","",""
"18705",257,"904","",3,"","",""
"18704",257,"903","",3,"","",""
"18703",257,"902","",3,"","",""
"18702",257,"901","",3,"","",""
"18288",257,"955","",3,"","",""
"18287",257,"954","",3,"","",""
"18286",257,"953","",3,"","",""
"15612",257,"915","",3,"","",""
"13342",257,"931","",3,"","",""
"13341",257,"932","",3,"","",""
"11881",257,"952","",3,"","",""
"11778",257,"951","",3,"","",""
"11429",257,"920","",3,"","",""
"11427",257,"921","",3,"","",""
"11426",257,"911","",3,"","",""
"11425",257,"919","",3,"","",""
"11424",257,"926","",3,"","",""
"11423",257,"929","",3,"","",""
"11421",257,"930","",3,"","",""
"7229",257,"933","",3,"","",""
"72048",221,"4607","",3,"","",""
"71853",221,"2726","",3,"","",""
"71852",221,"2725","",3,"","",""
"71851",221,"2724","",3,"","",""
"71850",221,"2723","",3,"","",""
"71849",221,"2722","",3,"","",""
"71848",221,"2721","",3,"","",""
"71847",221,"2720","",3,"","",""
"68449",221,"5016","",3,"","",""
"68448",221,"5008","",3,"","",""
"68447",221,"550","",3,"","",""
"67121",1850,"208","",3,"","",""
"67120",1850,"207","",3,"","",""
"67119",1850,"112","",3,"","",""
"67118",1850,"111","",3,"","",""
"67117",1850,"110","",3,"","",""
"63458",221,"5753","",3,"","",""
"63457",221,"5752","",3,"","",""
"63456",221,"5751","",3,"","",""
"63455",221,"5707","",3,"","",""
"63454",221,"5651","",3,"","",""
"63453",221,"5607","",3,"","",""
"63452",221,"5356","",3,"","",""
"63451",221,"5355","",3,"","",""
"63450",221,"5352","",3,"","",""
"63449",221,"5351","",3,"","",""
"63448",221,"5333","",3,"","",""
"60148",221,"HS 5","",3,"","",""
"59249",221,"4750","",3,"","",""
"58885",221,"2012","",3,"","",""
"58677",221,"2935","",3,"","",""
"55842",221,"1941BB","",3,"","",""
"55636",221,"5953","",3,"","",""
"55635",221,"5952","",3,"","",""
"55630",221,"5335","",3,"","",""
"55628",221,"5315","",3,"","",""
"55627",221,"5115","",3,"","",""
"53837",221,"4860","",3,"","",""
"53108",221,"2303","",3,"","",""
"53107",221,"2302","",3,"","",""
"53106",221,"2301","",3,"","",""
"52910",221,"5020","",3,"","",""
"52901",221,"4666","",3,"","",""
"52900",221,"4665","",3,"","",""
"52899",221,"4644","",3,"","",""
"52898",221,"4606","",3,"","",""
"52897",221,"4605","",3,"","",""
"52896",221,"540","",3,"","",""
"52895",221,"440","",3,"","",""
"52894",221,"343","",3,"","",""
"52893",221,"4210","",3,"","",""
"52892",221,"4200","",3,"","",""
"52891",221,"149","",3,"","",""
"52890",221,"2377","",3,"","",""
"52889",221,"2376","",3,"","",""
"52888",221,"2375","",3,"","",""
"52887",221,"2373","",3,"","",""
"52886",221,"2372","",3,"","",""
"52885",221,"2371","",3,"","",""
"52884",221,"2370","",3,"","",""
"52883",221,"2369","",3,"","",""
"52882",221,"2368","",3,"","",""
"52881",221,"2365","",3,"","",""
"52880",221,"257","",3,"","",""
"52879",221,"2063","",3,"","",""
"52878",221,"2062","",3,"","",""
"52707",221,"2018","",3,"","",""
"51057",221,"2024","",3,"","",""
"51029",221,"5451","",3,"","",""
"51028",221,"5251","",3,"","",""
"51027",221,"2006","",3,"","",""
"50347",221,"HS 4","",3,"","",""
"50346",221,"HS 2","",3,"","",""
"50345",221,"HS 1","",3,"","",""
"49913",221,"1018","",3,"","",""
"49678",221,"5151","",3,"","",""
"49677",221,"5131","",3,"","",""
"49016",221,"2075","",3,"","",""
"48713",221,"Rad2","",3,"","",""
"48712",221,"Rad1","",3,"","",""
"48044",221,"4705","",3,"","",""
"48043",221,"647","",3,"","",""
"48041",221,"2034","",3,"","",""
"46760",1850,"355","",3,"","",""
"46759",1850,"352","",3,"","",""
"46758",1850,"351","",3,"","",""
"46757",1850,"305","",3,"","",""
"46756",1850,"302","",3,"","",""
"46755",1850,"301","",3,"","",""
"46754",1850,"300","",3,"","",""
"46753",1850,"256","",3,"","",""
"46752",1850,"255","",3,"","",""
"46751",1850,"205","",3,"","",""
"46750",1850,"200","",3,"","",""
"46749",1850,"156","",3,"","",""
"46748",1850,"154","",3,"","",""
"46747",1850,"150","",3,"","",""
"46746",1850,"106","",3,"","",""
"46745",1850,"105","",3,"","",""
"46744",1850,"104","",3,"","",""
"46743",1850,"102","",3,"","",""
"46742",1850,"101","",3,"","",""
"46741",1850,"100","",3,"","",""
"46676",221,"5922","",3,"","",""
"46675",221,"5921","",3,"","",""
"46672",221,"2064","",3,"","",""
"44588",221,"5004","",3,"","",""
"42230",221,"2433","",3,"","",""
"42229",221,"2061","",3,"","",""
"42228",221,"2060","",3,"","",""
"42227",221,"2054","",3,"","",""
"42226",221,"2053","",3,"","",""
"42225",221,"2052","",3,"","",""
"42224",221,"2051","",3,"","",""
"42223",221,"2050","",3,"","",""
"42222",221,"2045","",3,"","",""
"42221",221,"2044","",3,"","",""
"42220",221,"2043","",3,"","",""
"42219",221,"2040","",3,"","",""
"37873",221,"2105","",3,"","",""
"37414",221,"1010","",3,"","",""
"37413",221,"1004","",3,"","",""
"36914",221,"2114","",3,"","",""
"36913",221,"2113","",3,"","",""
"36912",221,"2111","",3,"","",""
"36563",221,"1027","",3,"","",""
"35137",221,"2078","",3,"","",""
"35136",221,"2026","",3,"","",""
"34373",221,"555","",3,"","",""
"34372",221,"554","",3,"","",""
"34371",221,"552","",3,"","",""
"34370",221,"551","",3,"","",""
"34369",221,"550","",3,"","",""
"34368",221,"549","",3,"","",""
"34367",221,"548","",3,"","",""
"34366",221,"547","",3,"","",""
"34365",221,"546","",3,"","",""
"34364",221,"523","",3,"","",""
"34363",221,"1093","",3,"","",""
"34362",221,"1092","",3,"","",""
"34360",221,"1090","",3,"","",""
"34359",221,"1026","",3,"","",""
"34357",221,"1024","",3,"","",""
"34356",221,"1023","",3,"","",""
"34355",221,"1022","",3,"","",""
"34354",221,"1021","",3,"","",""
"34353",221,"1020","",3,"","",""
"34004",221,"HS 3","",3,"","",""
"33812",286,"460","",3,"","",""
"31648",286,"400","",3,"","",""
"31647",286,"960","",3,"","",""
"31646",286,"910","",3,"","",""
"31645",286,"900","",3,"","",""
"31644",286,"820","",3,"","",""
"31643",286,"810","",3,"","",""
"31642",286,"800","",3,"","",""
"31641",286,"700","",3,"","",""
"31640",286,"610","",3,"","",""
"31639",286,"600","",3,"","",""
"31638",286,"510","",3,"","",""
"31637",286,"500","",3,"","",""
"31636",286,"470","",3,"","",""
"31635",286,"310","",3,"","",""
"31634",286,"300","",3,"","",""
"31633",286,"261","",3,"","",""
"31632",286,"260","",3,"","",""
"31631",286,"230","",3,"","",""
"31630",286,"220","",3,"","",""
"31629",286,"210","",3,"","",""
"31628",286,"200","",3,"","",""
"31627",286,"160","",3,"","",""
"31626",286,"130","",3,"","",""
"31625",286,"120","",3,"","",""
"31624",286,"110","",3,"","",""
"31623",286,"100","",3,"","",""
"31621",286,"14","",3,"","",""
"31620",286,"13","",3,"","",""
"31619",286,"12","",3,"","",""
"31618",286,"11","",3,"","",""
"31617",286,"9","",3,"","",""
"31616",286,"7","",3,"","",""
"31615",286,"5","",3,"","",""
"31614",286,"4","",3,"","",""
"31613",286,"3","",3,"","",""
"31612",286,"2","",3,"","",""
"31454",221,"1088","",3,"","",""
"31453",221,"1085","",3,"","",""
"31452",221,"1084","",3,"","",""
"31451",221,"1083","",3,"","",""
"31450",221,"1082","",3,"","",""
"31449",221,"1081","",3,"","",""
"31448",221,"1080","",3,"","",""
"31447",221,"1072","",3,"","",""
"31446",221,"1071","",3,"","",""
"31445",221,"1070","",3,"","",""
"31444",221,"1068","",3,"","",""
"31443",221,"1067","",3,"","",""
"31442",221,"1042","",3,"","",""
"31237",221,"2927","",3,"","",""
"26839",221,"1009","",3,"","",""
"26432",221,"4870","",3,"","",""
"25995",221,"4914","",3,"","",""
"25994",221,"4913","",3,"","",""
"25993",221,"4912","",3,"","",""
"25992",221,"4911","",3,"","",""
"25991",221,"2007","",3,"","",""
"25041",221,"Elb Shuttle","",3,"","",""
"24370",221,"5203","",3,"","",""
"24369",221,"4633","",3,"","",""
"24368",221,"4613","",3,"","",""
"24297",221,"1066","",3,"","",""
"24296",221,"1065","",3,"","",""
"24294",221,"1052","",3,"","",""
"24293",221,"1046","",3,"","",""
"24292",221,"1045","",3,"","",""
"24291",221,"1044","",3,"","",""
"24290",221,"1043","",3,"","",""
"22491",221,"5705","",3,"","",""
"22450",221,"5931","",3,"","",""
"22449",221,"5925","",3,"","",""
"22448",221,"5920","",3,"","",""
"22447",221,"5919","",3,"","",""
"22446",221,"5918","",3,"","",""
"22445",221,"5917","",3,"","",""
"22444",221,"5904","",3,"","",""
"22443",221,"5903","",3,"","",""
"22442",221,"5902","",3,"","",""
"22441",221,"5901","",3,"","",""
"22440",221,"5900","",3,"","",""
"22439",221,"5706","",3,"","",""
"22438",221,"5703","",3,"","",""
"22437",221,"5702","",3,"","",""
"22436",221,"5700","",3,"","",""
"22433",221,"5606","",3,"","",""
"22430",221,"5600","",3,"","",""
"22429",221,"5404","",3,"","",""
"22428",221,"5403","",3,"","",""
"22427",221,"5402","",3,"","",""
"22426",221,"5362","",3,"","",""
"22425",221,"5361","",3,"","",""
"22423",221,"5303","",3,"","",""
"22422",221,"5302","",3,"","",""
"22421",221,"5301","",3,"","",""
"22420",221,"5202","",3,"","",""
"22419",221,"5201","",3,"","",""
"22418",221,"5200","",3,"","",""
"22417",221,"5120","",3,"","",""
"22416",221,"5114","",3,"","",""
"22415",221,"5112","",3,"","",""
"22414",221,"5111","",3,"","",""
"22413",221,"5110","",3,"","",""
"22412",221,"5104","",3,"","",""
"22411",221,"5102","",3,"","",""
"22410",221,"5101","",3,"","",""
"22409",221,"5100","",3,"","",""
"22408",221,"5015","",3,"","",""
"22407",221,"5014","",3,"","",""
"22406",221,"5013","",3,"","",""
"22405",221,"5012","",3,"","",""
"22404",221,"5011","",3,"","",""
"22403",221,"5010","",3,"","",""
"22402",221,"5009","",3,"","",""
"22401",221,"5007","",3,"","",""
"22400",221,"5006","",3,"","",""
"22399",221,"5005","",3,"","",""
"22398",221,"5003","",3,"","",""
"22397",221,"5002","",3,"","",""
"22395",221,"4889","",3,"","",""
"22394",221,"4888","",3,"","",""
"22393",221,"4887","",3,"","",""
"22391",221,"4801","",3,"","",""
"22387",221,"4714","",3,"","",""
"22383",221,"4684","",3,"","",""
"22382",221,"4682","",3,"","",""
"22381",221,"4681","",3,"","",""
"22380",221,"4662","",3,"","",""
"22379",221,"4650","",3,"","",""
"22378",221,"4640","",3,"","",""
"22377",221,"4632","",3,"","",""
"22376",221,"4631","",3,"","",""
"22375",221,"4630","",3,"","",""
"22374",221,"4624","",3,"","",""
"22373",221,"4623","",3,"","",""
"22372",221,"4620","",3,"","",""
"22371",221,"4618","",3,"","",""
"22370",221,"4615","",3,"","",""
"22369",221,"4611","",3,"","",""
"22368",221,"4609","",3,"","",""
"22367",221,"4608","",3,"","",""
"22366",221,"4604","",3,"","",""
"22365",221,"4603","",3,"","",""
"22364",221,"4602","",3,"","",""
"22363",221,"548","",3,"","",""
"22362",221,"448","",3,"","",""
"22361",221,"447","",3,"","",""
"22360",221,"4410","",3,"","",""
"22359",221,"4409","",3,"","",""
"22358",221,"4408","",3,"","",""
"22357",221,"4407","",3,"","",""
"22356",221,"4404","",3,"","",""
"22355",221,"348","",3,"","",""
"22354",221,"347","",3,"","",""
"22353",221,"248","",3,"","",""
"22352",221,"247","",3,"","",""
"22350",221,"4207","",3,"","",""
"22348",221,"4148","",3,"","",""
"22347",221,"4103","",3,"","",""
"22346",221,"4102","",3,"","",""
"22345",221,"4101","",3,"","",""
"22344",221,"4039","",3,"","",""
"22343",221,"4038","",3,"","",""
"22342",221,"4037","",3,"","",""
"22339",221,"4002","",3,"","",""
"22338",221,"4001","",3,"","",""
"22276",221,"2707","",3,"","",""
"22263",221,"2129","",3,"","",""
"22261",221,"2103","",3,"","",""
"22260",221,"2102","",3,"","",""
"22259",221,"2101","",3,"","",""
"22258",221,"2096","",3,"","",""
"22257",221,"2094","",3,"","",""
"22256",221,"2093","",3,"","",""
"22255",221,"2092","",3,"","",""
"22254",221,"2091","",3,"","",""
"22246",221,"2079","",3,"","",""
"22244",221,"2074","",3,"","",""
"22243",221,"2073","",3,"","",""
"22242",221,"2072","",3,"","",""
"22241",221,"2070","",3,"","",""
"22240",221,"2069","",3,"","",""
"22239",221,"2068","",3,"","",""
"22238",221,"2067","",3,"","",""
"22237",221,"2066","",3,"","",""
"22236",221,"2065","",3,"","",""
"22235",221,"2038","",3,"","",""
"22234",221,"2037","",3,"","",""
"22233",221,"2036","",3,"","",""
"22232",221,"2035","",3,"","",""
"22229",221,"2030","",3,"","",""
"22227",221,"2028","",3,"","",""
"22226",221,"2027","",3,"","",""
"22225",221,"2021","",3,"","",""
"22223",221,"2017","",3,"","",""
"22222",221,"2011","",3,"","",""
"22220",221,"2008","",3,"","",""
"22218",221,"2005","",3,"","",""
"22217",221,"2004","",3,"","",""
"22215",221,"2002","",3,"","",""
"22214",221,"2001","",3,"","",""
"22210",221,"1824","",3,"","",""
"22208",221,"553","",3,"","",""
"22207",221,"545","",3,"","",""
"22206",221,"544","",3,"","",""
"22205",221,"543","",3,"","",""
"22204",221,"542","",3,"","",""
"22203",221,"541","",3,"","",""
"22201",221,"529","",3,"","",""
"22200",221,"528","",3,"","",""
"22199",221,"526","",3,"","",""
"22198",221,"525","",3,"","",""
"22197",221,"524","",3,"","",""
"22192",221,"1064","",3,"","",""
"22191",221,"1063","",3,"","",""
